HJD	Relative_Flux	uFlux
2452791.36203200	0.984197000000000	0.000433000000000000
2452791.36248300	0.983320000000000	0.000433000000000000
2452791.36293500	0.983603000000000	0.000433000000000000
2452791.36338600	0.983914000000000	0.000433000000000000
2452791.36383800	0.983180000000000	0.000433000000000000
2452791.36428900	0.984447000000000	0.000433000000000000
2452791.36474100	0.983720000000000	0.000433000000000000
2452791.36519200	0.983928000000000	0.000433000000000000
2452791.36564400	0.984023000000000	0.000433000000000000
2452791.36609500	0.984121000000000	0.000433000000000000
2452791.39957000	0.983757000000000	0.000433000000000000
2452791.40002100	0.983804000000000	0.000433000000000000
2452791.40047300	0.983763000000000	0.000433000000000000
2452791.40092400	0.984527000000000	0.000433000000000000
2452791.40137600	0.984772000000000	0.000433000000000000
2452791.40182700	0.984381000000000	0.000433000000000000
2452791.40227900	0.984401000000000	0.000433000000000000
2452791.40273000	0.984222000000000	0.000433000000000000
2452791.40318100	0.983896000000000	0.000433000000000000
2452791.40363300	0.984058000000000	0.000433000000000000
2452791.40408400	0.984330000000000	0.000433000000000000
2452791.40453600	0.984206000000000	0.000433000000000000
2452791.40498700	0.983751000000000	0.000433000000000000
2452791.40543900	0.984873000000000	0.000433000000000000
2452791.40589000	0.983482000000000	0.000433000000000000
2452791.40634200	0.984830000000000	0.000433000000000000
2452791.40679300	0.984786000000000	0.000433000000000000
2452791.40724400	0.984359000000000	0.000433000000000000
2452791.40769600	0.984514000000000	0.000433000000000000
2452791.40814700	0.984402000000000	0.000433000000000000
2452791.40859800	0.984492000000000	0.000433000000000000
2452791.40905000	0.984848000000000	0.000433000000000000
2452791.40950100	0.984674000000000	0.000433000000000000
2452791.40995300	0.984644000000000	0.000433000000000000
2452791.41040400	0.984764000000000	0.000433000000000000
2452791.41085600	0.984913000000000	0.000433000000000000
2452791.41130700	0.985226000000000	0.000433000000000000
2452791.41175900	0.984937000000000	0.000433000000000000
2452791.41221000	0.984809000000000	0.000433000000000000
2452791.41266100	0.985070000000000	0.000433000000000000
2452791.41311300	0.984992000000000	0.000433000000000000
2452791.41356400	0.985188000000000	0.000433000000000000
2452791.41401600	0.984802000000000	0.000433000000000000
2452791.41446700	0.985395000000000	0.000433000000000000
2452791.41491900	0.985007000000000	0.000433000000000000
2452791.41537000	0.985240000000000	0.000433000000000000
2452791.41582100	0.985051000000000	0.000433000000000000
2452791.41627300	0.984766000000000	0.000433000000000000
2452791.41672400	0.985270000000000	0.000433000000000000
2452791.41717600	0.985414000000000	0.000433000000000000
2452791.41762700	0.984534000000000	0.000433000000000000
2452791.41807800	0.984865000000000	0.000433000000000000
2452791.41853000	0.985568000000000	0.000433000000000000
2452791.41898200	0.985065000000000	0.000433000000000000
2452791.41943300	0.984532000000000	0.000433000000000000
2452791.41988400	0.985661000000000	0.000433000000000000
2452791.42033600	0.985653000000000	0.000433000000000000
2452791.42078700	0.985584000000000	0.000433000000000000
2452791.42123800	0.985617000000000	0.000433000000000000
2452791.42287100	0.985427000000000	0.000433000000000000
2452791.42332200	0.985698000000000	0.000433000000000000
2452791.42377300	0.985757000000000	0.000433000000000000
2452791.42422500	0.986887000000000	0.000433000000000000
2452791.42467600	0.986320000000000	0.000433000000000000
2452791.42512800	0.986058000000000	0.000433000000000000
2452791.42557900	0.986462000000000	0.000433000000000000
2452791.42603100	0.986305000000000	0.000433000000000000
2452791.42648200	0.985826000000000	0.000433000000000000
2452791.42693300	0.986633000000000	0.000433000000000000
2452791.42738500	0.988151000000000	0.000433000000000000
2452791.42783600	0.986509000000000	0.000433000000000000
2452791.42828800	0.987137000000000	0.000433000000000000
2452791.42873900	0.987561000000000	0.000433000000000000
2452791.42919100	0.988217000000000	0.000433000000000000
2452791.42964200	0.987573000000000	0.000433000000000000
2452791.43009400	0.988337000000000	0.000433000000000000
2452791.43054500	0.988838000000000	0.000433000000000000
2452791.43099600	0.989463000000000	0.000433000000000000
2452791.43144800	0.989042000000000	0.000433000000000000
2452791.43189900	0.990479000000000	0.000433000000000000
2452791.43235000	0.990926000000000	0.000433000000000000
2452791.46627700	0.998683000000000	0.000433000000000000
2452791.46672900	0.999504000000000	0.000433000000000000
2452791.46718000	0.999979000000000	0.000433000000000000
2452791.46763100	1.00100200000000	0.000433000000000000
2452791.46808300	1.00031700000000	0.000433000000000000
2452791.46853400	1.00056000000000	0.000433000000000000
2452791.46898600	1.00022800000000	0.000433000000000000
2452791.46943700	1.00022000000000	0.000433000000000000
2452791.46988900	0.999718000000000	0.000433000000000000
2452791.47034000	0.999779000000000	0.000433000000000000
2452791.47079200	0.999859000000000	0.000433000000000000
2452791.47124300	0.999831000000000	0.000433000000000000
2452791.47169400	1.00001900000000	0.000433000000000000
2452791.47214600	0.999671000000000	0.000433000000000000
2452791.47259700	0.999993000000000	0.000433000000000000
2452791.47304800	0.999840000000000	0.000433000000000000
2452791.47350000	0.999124000000000	0.000433000000000000
2452791.47395100	0.999910000000000	0.000433000000000000
2452791.47440300	1.00035700000000	0.000433000000000000
2452791.47485400	0.999990000000000	0.000433000000000000
2452791.47530600	0.999996000000000	0.000433000000000000
2452791.47575700	0.999549000000000	0.000433000000000000
2452791.47620900	1.00030600000000	0.000433000000000000
2452791.47666000	0.999761000000000	0.000433000000000000
2452791.47711100	1.00009700000000	0.000433000000000000
2452791.47756300	1.00030500000000	0.000433000000000000
2452791.47801400	0.999673000000000	0.000433000000000000
2452791.47846600	0.999690000000000	0.000433000000000000
2452791.47891700	1.00002700000000	0.000433000000000000
2452791.47936900	1.00024000000000	0.000433000000000000
2452791.47982000	0.999628000000000	0.000433000000000000
2452791.48027100	1.00048300000000	0.000433000000000000
2452791.48072300	1.00061800000000	0.000433000000000000
2452791.48117400	1.00015200000000	0.000433000000000000
2452791.48162600	0.999933000000000	0.000433000000000000
2452791.48207700	0.999926000000000	0.000433000000000000
2452791.48252800	1.00040100000000	0.000433000000000000
2452791.48298000	1.00079600000000	0.000433000000000000
2452791.48343200	1.00028200000000	0.000433000000000000
2452791.48388300	0.999788000000000	0.000433000000000000
2452791.48433400	0.999272000000000	0.000433000000000000
2452791.48478600	0.999974000000000	0.000433000000000000
2452791.48523700	1.00008200000000	0.000433000000000000
2452791.48568800	0.999992000000000	0.000433000000000000
2452791.48614000	1.00115000000000	0.000433000000000000
2452791.48659100	0.999644000000000	0.000433000000000000
2452791.48704300	0.999390000000000	0.000433000000000000
2452791.48749400	1.00054800000000	0.000433000000000000
2452791.48794600	0.999432000000000	0.000433000000000000
2452791.48957800	0.999984000000000	0.000433000000000000
2452791.49002900	0.999827000000000	0.000433000000000000
2452791.49048100	1.00066400000000	0.000433000000000000
2452791.49093200	1.00051600000000	0.000433000000000000
2452791.49138300	1.00016600000000	0.000433000000000000
2452791.49183500	0.999462000000000	0.000433000000000000
2452791.49228600	1.00024600000000	0.000433000000000000
2452791.49273800	0.999649000000000	0.000433000000000000
2452791.49318900	0.999635000000000	0.000433000000000000
2452791.49364100	1.00047800000000	0.000433000000000000
2452791.49409200	1.00054500000000	0.000433000000000000
2452791.49454400	0.999864000000000	0.000433000000000000
2452791.49499500	1.00005300000000	0.000433000000000000
2452791.49544600	0.999319000000000	0.000433000000000000
2452791.49589800	1.00067500000000	0.000433000000000000
2452791.49634900	0.999740000000000	0.000433000000000000
2452791.49680000	0.999462000000000	0.000433000000000000
2452826.48672400	0.999728000000000	0.000418000000000000
2452826.48717500	1.00009500000000	0.000418000000000000
2452826.48762700	0.999948000000000	0.000418000000000000
2452826.48807800	1.00006000000000	0.000418000000000000
2452826.48852900	0.999927000000000	0.000418000000000000
2452826.48898100	0.999645000000000	0.000418000000000000
2452826.48943200	0.999805000000000	0.000418000000000000
2452826.48988400	0.999976000000000	0.000418000000000000
2452826.49033500	0.998863000000000	0.000418000000000000
2452826.49078700	1.00010600000000	0.000418000000000000
2452826.49123800	1.00002500000000	0.000418000000000000
2452826.49169000	0.999607000000000	0.000418000000000000
2452826.49214100	0.999552000000000	0.000418000000000000
2452826.49259200	1.00035700000000	0.000418000000000000
2452826.49304400	0.999135000000000	0.000418000000000000
2452826.49349500	1.00027100000000	0.000418000000000000
2452826.49394600	1.00051000000000	0.000418000000000000
2452826.49439800	1.00047500000000	0.000418000000000000
2452826.49485000	0.999447000000000	0.000418000000000000
2452826.49530100	0.999399000000000	0.000418000000000000
2452826.49575200	1.00019400000000	0.000418000000000000
2452826.49620400	1.00005100000000	0.000418000000000000
2452826.49665500	1.00016100000000	0.000418000000000000
2452826.49710700	0.999982000000000	0.000418000000000000
2452826.49755800	1.00021400000000	0.000418000000000000
2452826.49800900	0.999528000000000	0.000418000000000000
2452826.49846100	0.999902000000000	0.000418000000000000
2452826.49891200	0.999222000000000	0.000418000000000000
2452826.49936400	1.00021500000000	0.000418000000000000
2452826.49981500	1.00009200000000	0.000418000000000000
2452826.50026700	1.00133400000000	0.000418000000000000
2452826.50071800	0.999721000000000	0.000418000000000000
2452826.50116900	0.999823000000000	0.000418000000000000
2452826.50162100	0.999825000000000	0.000418000000000000
2452826.50207200	1.00000800000000	0.000418000000000000
2452826.50252400	0.999387000000000	0.000418000000000000
2452826.50297500	0.998981000000000	0.000418000000000000
2452826.50342600	0.999569000000000	0.000418000000000000
2452826.50387800	1.00092600000000	0.000418000000000000
2452826.50432900	1.00019600000000	0.000418000000000000
2452826.50478100	0.999953000000000	0.000418000000000000
2452826.50523200	0.999671000000000	0.000418000000000000
2452826.50568400	0.999893000000000	0.000418000000000000
2452826.50613500	0.999853000000000	0.000418000000000000
2452826.50658600	0.999960000000000	0.000418000000000000
2452826.50703800	1.00040100000000	0.000418000000000000
2452826.50748900	1.00059500000000	0.000418000000000000
2452826.50794100	0.999968000000000	0.000418000000000000
2452826.50839200	1.00043200000000	0.000418000000000000
2452826.51002400	0.999852000000000	0.000418000000000000
2452826.51047500	1.00033100000000	0.000418000000000000
2452826.51092700	1.00037900000000	0.000418000000000000
2452826.51137800	1.00012800000000	0.000418000000000000
2452826.51183000	1.00043400000000	0.000418000000000000
2452826.51228100	0.999532000000000	0.000418000000000000
2452826.51273300	0.999826000000000	0.000418000000000000
2452826.51318400	1.00018800000000	0.000418000000000000
2452826.51363600	1.00065100000000	0.000418000000000000
2452826.51408700	0.999807000000000	0.000418000000000000
2452826.51453800	1.00041000000000	0.000418000000000000
2452826.51499000	0.999019000000000	0.000418000000000000
2452826.51544100	1.00033200000000	0.000418000000000000
2452826.51589200	0.999850000000000	0.000418000000000000
2452826.51634400	0.999471000000000	0.000418000000000000
2452826.51679600	1.00027700000000	0.000418000000000000
2452826.51724700	0.999841000000000	0.000418000000000000
2452826.51769800	0.999683000000000	0.000418000000000000
2452826.51815000	1.00053600000000	0.000418000000000000
2452826.55341900	1.00080500000000	0.000418000000000000
2452826.55387000	0.999850000000000	0.000418000000000000
2452826.55432100	0.999734000000000	0.000418000000000000
2452826.55477300	0.999303000000000	0.000418000000000000
2452826.55522400	1.00108300000000	0.000418000000000000
2452826.55567600	1.00053900000000	0.000418000000000000
2452826.55612700	1.00064800000000	0.000418000000000000
2452826.55657800	1.00031200000000	0.000418000000000000
2452826.55703000	1.00060000000000	0.000418000000000000
2452826.55748100	0.999929000000000	0.000418000000000000
2452826.55793300	0.999890000000000	0.000418000000000000
2452826.55838400	1.00008900000000	0.000418000000000000
2452826.55883600	0.999880000000000	0.000418000000000000
2452826.55928700	1.00045000000000	0.000418000000000000
2452826.55973800	0.999118000000000	0.000418000000000000
2452826.56019000	0.999951000000000	0.000418000000000000
2452826.56064100	0.999968000000000	0.000418000000000000
2452826.56109300	0.999887000000000	0.000418000000000000
2452826.56154400	1.00057400000000	0.000418000000000000
2452826.56199500	0.999930000000000	0.000418000000000000
2452826.56244700	1.00003500000000	0.000418000000000000
2452826.56289800	1.00017400000000	0.000418000000000000
2452826.56335000	1.00052600000000	0.000418000000000000
2452826.56380100	1.00023700000000	0.000418000000000000
2452826.56425300	1.00012400000000	0.000418000000000000
2452826.56470400	1.00007300000000	0.000418000000000000
2452826.56515500	1.00018900000000	0.000418000000000000
2452826.56560700	0.999785000000000	0.000418000000000000
2452826.56605800	0.999785000000000	0.000418000000000000
2452826.56651000	0.998952000000000	0.000418000000000000
2452826.56696100	0.998785000000000	0.000418000000000000
2452826.56741200	0.999525000000000	0.000418000000000000
2452826.56786400	0.999050000000000	0.000418000000000000
2452826.56831600	0.998665000000000	0.000418000000000000
2452826.56876700	0.998349000000000	0.000418000000000000
2452826.56921800	0.997881000000000	0.000418000000000000
2452826.56967000	0.997717000000000	0.000418000000000000
2452826.57012100	0.997195000000000	0.000418000000000000
2452826.57057200	0.996556000000000	0.000418000000000000
2452826.57102400	0.996891000000000	0.000418000000000000
2452826.57147500	0.996622000000000	0.000418000000000000
2452826.57192700	0.994880000000000	0.000418000000000000
2452826.57237800	0.994794000000000	0.000418000000000000
2452826.57283000	0.994724000000000	0.000418000000000000
2452826.57328100	0.994768000000000	0.000418000000000000
2452826.57373300	0.994203000000000	0.000418000000000000
2452826.57418400	0.994197000000000	0.000418000000000000
2452826.57463500	0.992977000000000	0.000418000000000000
2452826.57508700	0.993299000000000	0.000418000000000000
2452826.57671900	0.991133000000000	0.000418000000000000
2452826.57717000	0.991299000000000	0.000418000000000000
2452826.57762200	0.990842000000000	0.000418000000000000
2452826.57807300	0.990197000000000	0.000418000000000000
2452826.57852400	0.989666000000000	0.000418000000000000
2452826.57897600	0.990359000000000	0.000418000000000000
2452826.57942700	0.988702000000000	0.000418000000000000
2452826.57987900	0.988895000000000	0.000418000000000000
2452826.58033000	0.988973000000000	0.000418000000000000
2452826.58078200	0.988411000000000	0.000418000000000000
2452826.58123300	0.987718000000000	0.000418000000000000
2452826.58168400	0.987816000000000	0.000418000000000000
2452826.58213600	0.987346000000000	0.000418000000000000
2452826.58258700	0.986294000000000	0.000418000000000000
2452826.58303900	0.986411000000000	0.000418000000000000
2452826.58349000	0.986436000000000	0.000418000000000000
2452826.58394100	0.986433000000000	0.000418000000000000
2452826.58439300	0.986245000000000	0.000418000000000000
2452826.58484400	0.986971000000000	0.000418000000000000
2452826.61966200	0.983803000000000	0.000418000000000000
2452826.62011300	0.984094000000000	0.000418000000000000
2452826.62056400	0.984553000000000	0.000418000000000000
2452826.62101600	0.984562000000000	0.000418000000000000
2452826.62146700	0.984331000000000	0.000418000000000000
2452826.62191900	0.983589000000000	0.000418000000000000
2452826.62237000	0.983846000000000	0.000418000000000000
2452826.62282200	0.984221000000000	0.000418000000000000
2452826.62327300	0.983823000000000	0.000418000000000000
2452826.62372400	0.983210000000000	0.000418000000000000
2452826.62417600	0.985115000000000	0.000418000000000000
2452826.62462700	0.984237000000000	0.000418000000000000
2452826.62507900	0.984208000000000	0.000418000000000000
2452826.62553000	0.984351000000000	0.000418000000000000
2452826.62598100	0.983766000000000	0.000418000000000000
2452826.62643300	0.984278000000000	0.000418000000000000
2452826.62688500	0.983595000000000	0.000418000000000000
2452826.62733600	0.984268000000000	0.000418000000000000
2452826.62778700	0.984270000000000	0.000418000000000000
2452826.62823900	0.983826000000000	0.000418000000000000
2452826.62869000	0.984255000000000	0.000418000000000000
2452826.62914100	0.984285000000000	0.000418000000000000
2452826.62959300	0.984582000000000	0.000418000000000000
2452826.63004400	0.984858000000000	0.000418000000000000
2452826.63049600	0.984495000000000	0.000418000000000000
2452826.63094700	0.984552000000000	0.000418000000000000
2452826.63139900	0.983808000000000	0.000418000000000000
2452826.63185000	0.984141000000000	0.000418000000000000
2452826.63230200	0.984312000000000	0.000418000000000000
2452826.63275300	0.984166000000000	0.000418000000000000
2452826.63320400	0.984091000000000	0.000418000000000000
2452826.63365600	0.984338000000000	0.000418000000000000
2452826.63410700	0.983497000000000	0.000418000000000000
2452826.63455800	0.983850000000000	0.000418000000000000
2452826.63501000	0.984537000000000	0.000418000000000000
2452826.63546100	0.983705000000000	0.000418000000000000
2452826.63591300	0.984514000000000	0.000418000000000000
2452826.63636400	0.984367000000000	0.000418000000000000
2452826.63681600	0.983761000000000	0.000418000000000000
2452826.63726700	0.984697000000000	0.000418000000000000
2452826.63771900	0.983716000000000	0.000418000000000000
2452826.63817000	0.983516000000000	0.000418000000000000
2452826.63862100	0.983596000000000	0.000418000000000000
2452826.63907300	0.984911000000000	0.000418000000000000
2452826.63952400	0.984365000000000	0.000418000000000000
2452826.63997500	0.984526000000000	0.000418000000000000
2452826.64042700	0.984236000000000	0.000418000000000000
2452826.64087800	0.984193000000000	0.000418000000000000
2452826.64133000	0.984787000000000	0.000418000000000000
2452826.64296200	0.984373000000000	0.000418000000000000
2452826.64341300	0.984694000000000	0.000418000000000000
2452826.64386500	0.985519000000000	0.000418000000000000
2452826.64431600	0.984478000000000	0.000418000000000000
2452826.64476800	0.985179000000000	0.000418000000000000
2452826.64521900	0.984579000000000	0.000418000000000000
2452826.64567000	0.984205000000000	0.000418000000000000
2452826.64612200	0.984586000000000	0.000418000000000000
2452826.64657300	0.984539000000000	0.000418000000000000
2452826.64702500	0.984730000000000	0.000418000000000000
2452826.64747600	0.984263000000000	0.000418000000000000
2452826.64792800	0.984939000000000	0.000418000000000000
2452826.64837900	0.984084000000000	0.000418000000000000
2452826.64883100	0.984050000000000	0.000418000000000000
2452826.64928200	0.984829000000000	0.000418000000000000
2452826.64973300	0.984366000000000	0.000418000000000000
2452826.65018500	0.984237000000000	0.000418000000000000
2452826.65063600	0.983860000000000	0.000418000000000000
2452826.65108700	0.984293000000000	0.000418000000000000
2452826.65153900	0.985434000000000	0.000418000000000000
2452826.68635600	0.997199000000000	0.000418000000000000
2452826.68680800	0.997231000000000	0.000418000000000000
2452826.68725900	0.998593000000000	0.000418000000000000
2452826.68771000	0.997826000000000	0.000418000000000000
2452826.68816200	0.998193000000000	0.000418000000000000
2452826.68861300	0.999057000000000	0.000418000000000000
2452826.68906500	0.997961000000000	0.000418000000000000
2452826.68951600	0.998629000000000	0.000418000000000000
2452826.68996800	0.999562000000000	0.000418000000000000
2452826.69041900	0.999990000000000	0.000418000000000000
2452826.69087100	0.999394000000000	0.000418000000000000
2452826.69132200	0.999901000000000	0.000418000000000000
2452826.69177300	1.00035100000000	0.000418000000000000
2452826.69222500	1.00057100000000	0.000418000000000000
2452826.69267600	1.00005900000000	0.000418000000000000
2452826.69312700	0.999908000000000	0.000418000000000000
2452826.69357900	0.999745000000000	0.000418000000000000
2452826.69403000	0.999536000000000	0.000418000000000000
2452826.69448200	1.00027300000000	0.000418000000000000
2452826.69493300	1.00005300000000	0.000418000000000000
2452826.69538500	0.999943000000000	0.000418000000000000
2452826.69583600	0.999731000000000	0.000418000000000000
2452826.69628800	1.00065900000000	0.000418000000000000
2452826.69673900	1.00021400000000	0.000418000000000000
2452826.69719000	0.999672000000000	0.000418000000000000
2452826.69764200	0.999700000000000	0.000418000000000000
2452826.69809300	1.00001600000000	0.000418000000000000
2452826.69854400	0.999529000000000	0.000418000000000000
2452826.69899600	0.999960000000000	0.000418000000000000
2452826.69944700	0.999883000000000	0.000418000000000000
2452826.69989900	0.999428000000000	0.000418000000000000
2452826.70035000	1.00013000000000	0.000418000000000000
2452826.70080200	1.00019200000000	0.000418000000000000
2452826.70125300	0.999626000000000	0.000418000000000000
2452826.70170500	0.999440000000000	0.000418000000000000
2452826.70215600	0.999692000000000	0.000418000000000000
2452826.70260700	0.999913000000000	0.000418000000000000
2452826.70305900	0.999815000000000	0.000418000000000000
2452826.70351000	1.00030800000000	0.000418000000000000
2452826.70396200	1.00031800000000	0.000418000000000000
2452826.70441300	0.999395000000000	0.000418000000000000
2452826.70486500	0.999765000000000	0.000418000000000000
2452826.70531600	1.00007700000000	0.000418000000000000
2452826.70576700	1.00033700000000	0.000418000000000000
2452826.70621900	1.00004600000000	0.000418000000000000
2452826.70667000	0.999794000000000	0.000418000000000000
2452826.70712200	1.00055800000000	0.000418000000000000
2452826.70757300	1.00015300000000	0.000418000000000000
2452826.70802400	0.999923000000000	0.000418000000000000
2452826.70965600	1.00008400000000	0.000418000000000000
2452826.71010800	1.00086400000000	0.000418000000000000
2452826.71055900	1.00053500000000	0.000418000000000000
2452826.71101100	1.00054200000000	0.000418000000000000
2452826.71146200	1.00056800000000	0.000418000000000000
2452826.71191400	0.999816000000000	0.000418000000000000
2452826.71236500	0.999941000000000	0.000418000000000000
2452826.71281700	1.00048900000000	0.000418000000000000
2452826.71326800	0.999840000000000	0.000418000000000000
2452826.71371900	0.999945000000000	0.000418000000000000
2452826.71417100	0.999893000000000	0.000418000000000000
2452826.71462200	0.999084000000000	0.000418000000000000
2452826.71507300	0.999379000000000	0.000418000000000000
2452826.71552500	0.999714000000000	0.000418000000000000
2452826.71597600	0.999864000000000	0.000418000000000000
2452826.71642800	1.00002600000000	0.000418000000000000
2452826.71687900	0.999634000000000	0.000418000000000000
2452826.71733100	1.00022000000000	0.000418000000000000
2452826.71778200	0.999865000000000	0.000418000000000000
2452826.71823400	1.00009600000000	0.000418000000000000
