Wave	Osc
1038.78300000000	0.348180000000000
1043.84800000000	2.00000000000000e-05
1065.87500000000	0.107540000000000
1066.94200000000	0.262360000000000
1071.05000000000	0.261670000000000
1081.00400000000	0.122750000000000
1097.11400000000	1.00000000000000e-05
1105.17900000000	0.298560000000000
1121.76200000000	1.18429000000000
1152.19300000000	0.00400000000000000
1186.96200000000	0.000210000000000000
1191.44100000000	0.526200000000000
1222.61700000000	0.264030000000000
1228.87100000000	0.00599000000000000
1229.96800000000	1.00000000000000e-05
1235.12000000000	0.000170000000000000
1236.44800000000	5.00000000000000e-05
1240.35000000000	0.000300000000000000
1242.56600000000	0.311610000000000
1244.72400000000	7.00000000000000e-05
1250.31900000000	0.000230000000000000
1269.88500000000	0.00230000000000000
1271.31900000000	3.00000000000000e-05
1281.86800000000	0.168490000000000
1282.96500000000	0.138960000000000
1284.26100000000	0.000280000000000000
1287.28200000000	0.470560000000000
1290.67900000000	0.195250000000000
1293.91200000000	0.158640000000000
1295.20200000000	0.278910000000000
1297.27600000000	0.0318900000000000
1300.27700000000	0.302210000000000
1302.22300000000	0.0179200000000000
1303.81600000000	0.139250000000000
1304.95100000000	0.107720000000000
1306.56000000000	0.291760000000000
1308.04600000000	0.291380000000000
1310.32700000000	0.290930000000000
1320.14000000000	0.00198000000000000
1333.75200000000	0.0341900000000000
1340.38800000000	0.267150000000000
1341.69300000000	0.339700000000000
1343.87600000000	0.112980000000000
1345.18800000000	0.363640000000000
1346.79100000000	0.0399500000000000
1348.00300000000	0.233290000000000
1349.13100000000	0.272520000000000
1351.24900000000	0.494230000000000
1357.53100000000	0.0521000000000000
1360.26500000000	0.000830000000000000
1363.58600000000	0.00828000000000000
1368.10700000000	0.0567600000000000
1372.06900000000	0.00886000000000000
1373.46500000000	0.0232600000000000
1376.36400000000	0.0509200000000000
1381.06400000000	0.170630000000000
1383.07300000000	0.0899700000000000
1385.00700000000	0.000780000000000000
1386.39500000000	0.0547800000000000
1397.66300000000	0.00333000000000000
1403.48300000000	0.000130000000000000
1406.57600000000	0.181540000000000
1410.63500000000	0.000190000000000000
1412.92600000000	0.000320000000000000
1414.04800000000	7.00000000000000e-05
1415.58800000000	0.00428000000000000
1419.74500000000	5.00000000000000e-05
1423.76400000000	0.000420000000000000
1425.02400000000	1.00000000000000e-05
1433.60300000000	0.000160000000000000
1437.01400000000	0.00116000000000000
1441.59500000000	1.00000000000000e-05
1443.21200000000	0.00211000000000000
1445.56500000000	0.000110000000000000
1456.72600000000	0.000230000000000000
1468.82100000000	3.00000000000000e-05
1476.22900000000	0.0116900000000000
1495.53600000000	9.00000000000000e-05
1497.48400000000	3.00000000000000e-05
1504.55700000000	0.000280000000000000
1507.76100000000	0.000130000000000000
1508.78000000000	8.00000000000000e-05
1512.09300000000	1.00000000000000e-05
1513.87300000000	1.00000000000000e-05
1554.84400000000	0.164530000000000
1558.31300000000	0.00608000000000000
1564.16000000000	0.0119400000000000
1567.06400000000	0.00203000000000000
1568.97600000000	0.000630000000000000
1571.75700000000	0.0308500000000000
1574.34500000000	0.276540000000000
1575.91600000000	0.362930000000000
1577.85300000000	0.0594400000000000
1583.32100000000	0.0692200000000000
1585.46800000000	0.0384000000000000
1587.11600000000	0.390720000000000
1599.51900000000	0.0858900000000000
1602.41000000000	0.361850000000000
1604.48900000000	0.0538400000000000
1606.47200000000	0.110500000000000
1611.57500000000	4.00000000000000e-05
1613.87600000000	0.490330000000000
1623.04500000000	0.302330000000000
1628.00500000000	0.101620000000000
1629.45600000000	0.000870000000000000
1637.77800000000	3.00000000000000e-05
1639.72800000000	0.00163000000000000
1642.55800000000	0.000490000000000000
1650.44900000000	0.0300500000000000
1652.03700000000	0.0115800000000000
1653.82700000000	0.000540000000000000
1655.16200000000	2.00000000000000e-05
1656.56900000000	0.0301100000000000
1658.36800000000	0.0117000000000000
1660.68700000000	0.000180000000000000
1661.71400000000	0.000140000000000000
1663.73200000000	0.0404300000000000
1669.50500000000	0.00826000000000000
1671.18500000000	0.000140000000000000
1673.45100000000	0.000120000000000000
1674.70100000000	4.00000000000000e-05
1678.66000000000	0.000200000000000000
1686.69800000000	0.000140000000000000
1688.85600000000	2.00000000000000e-05
1692.36800000000	0.000120000000000000
1694.45000000000	0.00561000000000000
1702.73500000000	0.00263000000000000
1704.71100000000	0.371500000000000
1705.97100000000	0.383290000000000
1707.91100000000	0.00177000000000000
1718.99700000000	0.0859200000000000
1722.94400000000	0.278970000000000
1724.76100000000	0.000970000000000000
1731.92200000000	0.000200000000000000
1735.47700000000	0.899220000000000
1738.63000000000	0.897810000000000
1741.65300000000	1.57947000000000
1742.66300000000	0.865120000000000
1743.91700000000	1.00000000000000e-05
1748.04100000000	0.00277000000000000
1749.57000000000	0.0663500000000000
1752.63000000000	0.0614100000000000
1753.69700000000	0.000170000000000000
1756.45600000000	0.00357000000000000
1759.37700000000	0.845060000000000
1760.64800000000	0.0776100000000000
1762.29800000000	0.00133000000000000
1763.56100000000	0.903350000000000
1764.60100000000	0.750590000000000
1766.56400000000	0.660750000000000
1769.56000000000	0.712460000000000
1770.81300000000	0.958920000000000
1771.85800000000	0.575730000000000
1773.49600000000	0.0679000000000000
1775.37800000000	0.0142500000000000
1777.71800000000	0.000940000000000000
1780.17900000000	0.000900000000000000
1787.17100000000	0.00174000000000000
1799.07800000000	1.00000000000000e-05
1802.73600000000	1.00000000000000e-05
1805.19900000000	0.000470000000000000
1817	4.00000000000000e-05
1822.72100000000	0.658160000000000
1828.45800000000	0.0102500000000000
1834.34400000000	0.187290000000000
1839.39200000000	0.140910000000000
1843.12900000000	0.137390000000000
1844.78700000000	0.000190000000000000
1846.13200000000	0.0115200000000000
1847.79300000000	0.0123100000000000
1849.50000000000	0.00143000000000000
1853.60700000000	0.140470000000000
1857.56700000000	0.0266300000000000
1859.67700000000	0.00247000000000000
1861.78700000000	0.120530000000000
1864.10300000000	0.0417700000000000
1866.06600000000	0.159990000000000
1877.23800000000	0.00148000000000000
1879.91200000000	1.00000000000000e-05
1881.64600000000	0.00120000000000000
1900.58600000000	1.00000000000000e-05
1902.99900000000	0.000100000000000000
1904.66900000000	0.000140000000000000
1907.09300000000	0.000740000000000000
1941.62300000000	0.429960000000000
1944.02000000000	0.589660000000000
1945.88500000000	0.598240000000000
1946.96300000000	0.158170000000000
1951.24800000000	0.00732000000000000
1962.76300000000	0.661410000000000
1968.56600000000	1.00000000000000e-05
1973.30600000000	0.000120000000000000
1999.29200000000	0.0710400000000000
2004.18100000000	0.215690000000000
2006.45000000000	0.420360000000000
2009.02900000000	0.161070000000000
2013.96600000000	0.0726800000000000
2016.25700000000	0.137940000000000
2026.88800000000	0.236070000000000
2031.91400000000	0.128140000000000
2042.05700000000	0.00641000000000000
2046.77100000000	0.00460000000000000
2073.42900000000	0.00102000000000000
2078.68900000000	0.405080000000000
2081.13000000000	0.0128000000000000
2085.24500000000	0.354000000000000
2086.33200000000	0.000940000000000000
2088.11000000000	0.0712900000000000
2089.56400000000	0.118380000000000
2090.59400000000	0.470250000000000
2093.20800000000	0.00479000000000000
2124.21800000000	0.00125000000000000
2127.63800000000	0.0988700000000000
2132.75600000000	0.152100000000000
2140.48400000000	0.215060000000000
2144.05300000000	0.0467400000000000
2149.25000000000	0.0514300000000000
2152.26600000000	0.0668900000000000
2155.89300000000	0.00684000000000000
2172.76400000000	0.000750000000000000
2176.19700000000	0.000180000000000000
2225.26500000000	0.0277300000000000
2226.33600000000	0.00433000000000000
2229.94100000000	0.000250000000000000
2234.65200000000	0.000130000000000000
2244.73100000000	0.000210000000000000
2248.29000000000	0.0213300000000000
2251.96700000000	0.00724000000000000
2260.53300000000	0.0348100000000000
2264.32800000000	0.00109000000000000
2267.20200000000	9.00000000000000e-05
2270.63700000000	1.00000000000000e-05
2280.43400000000	0.0968900000000000
2301.22700000000	3.00000000000000e-05
2305.07900000000	1.00000000000000e-05
2321.40000000000	0.000650000000000000
2382.65700000000	0.00927000000000000
2387.69200000000	0.000190000000000000
2407.82100000000	0.00758000000000000
2417.61700000000	0.00932000000000000
2421.95900000000	0.00110000000000000
2469.98700000000	0.000200000000000000
2472.74300000000	0.000110000000000000
2474.06500000000	0.000680000000000000
2478.51800000000	0.000150000000000000
2479.79500000000	0.000850000000000000
2481.12500000000	0.000120000000000000
2483.95100000000	0.00133000000000000
2491.62100000000	0.00216000000000000
2493.03000000000	0.0343700000000000
2497.10900000000	0.207240000000000
2499.22100000000	0.0606300000000000
2500.63800000000	0.191670000000000
2502.75000000000	0.256630000000000
2523.30700000000	0.000570000000000000
2651.41800000000	0.00709000000000000
2668.64000000000	1.00000000000000e-05
2693.78100000000	0.319140000000000
2734.89400000000	3.00000000000000e-05
2833.36900000000	1.00000000000000e-05
2838.63000000000	1.00000000000000e-05
2933.00900000000	9.00000000000000e-05
2936.99700000000	6.00000000000000e-05
2946.95200000000	1.00000000000000e-05
2952.76000000000	6.00000000000000e-05
2955.53700000000	1.00000000000000e-05
2966.23700000000	5.00000000000000e-05
2968.24300000000	1.00000000000000e-05
3168.28900000000	0.0297300000000000
3236.52800000000	0.280890000000000
3305.90200000000	0.0297600000000000
3320.44300000000	0.000450000000000000
3347.39200000000	0.00104000000000000
3397.27800000000	4.00000000000000e-05
3530.11800000000	0.0367800000000000
3848.88800000000	0.213490000000000
4895.93700000000	0.217420000000000
4942.83700000000	1.00000000000000e-05
4948.38500000000	5.00000000000000e-05
5259.33800000000	0.00170000000000000
6117.78900000000	1.00000000000000e-05
6595.23900000000	1.00000000000000e-05
6677.51400000000	0.000580000000000000
6718.08100000000	0.000860000000000000
6992	0.000630000000000000
7047.08700000000	1.00000000000000e-05
7084.54200000000	0.00210000000000000
7172.42900000000	0.00274000000000000
7178.58200000000	4.00000000000000e-05
7221.05200000000	6.00000000000000e-05
7319.79900000000	0.000520000000000000
7368.57600000000	0.000710000000000000
7978.34400000000	0.00175000000000000
8901.69800000000	2.00000000000000e-05
8918.49300000000	1.00000000000000e-05
10606.0550000000	0.00542000000000000
10644.4230000000	0.00174000000000000
10708.7710000000	0.00135000000000000
10850.6250000000	0.00225000000000000
10927.3960000000	0.00124000000000000
11075.1420000000	0.00390000000000000
12428.6240000000	4.00000000000000e-05
12623.3250000000	1.00000000000000e-05
13897.1710000000	1.00000000000000e-05
30097.8160000000	3.00000000000000e-05
